Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
389,a,a,143.565,143.629,9.87220326249636,DET,1,2,1,2
390,hat,hat,143.629,144.08700000000002,3.358081090588527,NOUN,1,1,8,2
391,so,so,145.045,145.22,7.514636259384674,ADV,1,2,1,2
392,i,i,145.22,145.363,8.500758884952813,PRON,1,2,2,2
393,would,would,145.363,145.51,7.530855461230048,VERB,1,2,1,2
394,never,never,145.51,145.841,6.142402930172954,ADV,1,2,2,2
395,speak,speak,145.841,146.19,4.66041566021407,VERB,1,2,1,2
396,to,to,146.19,146.31,10.106224294072677,ADP,1,2,1,2
397,them,them,146.31,146.47,7.325675828357647,PRON,1,6,2,3
398,of,of,146.47,146.66,10.576559568665022,ADP,1,2,1,2
399,boa,boa,146.66,146.93,-0.218790539432732,PROPN,1,2,1,2
400,constrictors,constrictors,146.93,147.936,-2.149606528396965,NOUN,1,1,4,2
401,nor,nor,147.936,148.15,5.391671088281245,CCONJ,1,1,1,1
402,of,of,148.15,148.27,10.576559568665022,ADP,1,2,1,2
403,primeval,primeval,148.27,148.95,0.7837645481435593,NOUN,1,2,1,2
404,forests,forests,148.95,149.786,3.131136910560194,NOUN,1,1,4,2
405,nor,nor,149.786,150.0,5.391671088281245,CCONJ,1,1,2,2
406,of,of,150.0,150.09,10.576559568665022,ADP,1,2,1,2
407,the,the,150.09,150.19799999999998,11.115800481137065,DET,1,2,1,2
408,stars,stars,150.19799999999998,150.833,3.6605056994260896,NOUN,1,1,8,2
409,i,i,151.531,151.626,8.500758884952813,PRON,1,3,2,3
410,put,put,151.626,151.846,5.694203408209207,VERB,1,2,1,2
411,myself,myself,151.846,152.283,4.741098703212336,PRON,1,2,2,2
412,at,at,152.283,152.416,8.371404122348569,ADP,1,2,1,2
413,their,their,152.416,152.643,7.910517241993412,DET,1,3,2,3
414,level,level,152.643,153.056,5.618188274814676,NOUN,1,2,6,3
415,i,i,153.44,153.835,8.500758884952813,PRON,1,4,2,3
416,talked,talked,153.835,154.125,3.500650482855515,VERB,1,2,1,2
417,to,to,154.125,154.225,10.106224294072677,ADP,1,2,1,2
418,them,them,154.225,154.38,7.325675828357647,PRON,1,2,3,3
419,about,about,154.38,154.708,7.212146964996865,ADP,1,2,1,2
420,bridge,bridge,154.708,155.334,3.920586236088634,PROPN,1,3,1,2
421,golf,golf,155.57299999999998,156.028,2.319147181293024,PROPN,1,1,1,1
422,politics,politics,156.282,156.957,4.544251771018675,NOUN,1,1,1,1
423,and,and,156.957,157.19899999999998,10.263048328453316,CCONJ,1,1,1,1
424,neckties,neckties,157.19899999999998,157.892,-1.4973153112971522,NOUN,1,1,2,2
425,and,and,158.57,158.675,10.263048328453316,CCONJ,1,1,1,1
426,the,the,158.675,158.756,11.115800481137065,DET,1,2,1,2
427,grownup,grownup,158.756,159.335,-1.584013860093942,NOUN,1,1,6,2
428,was,was,159.335,159.615,8.84891128785763,AUX,1,2,1,2
429,glad,glad,159.615,160.045,3.532459534842635,ADJ,1,2,1,2
430,to,to,160.045,160.175,10.106224294072677,PART,1,3,1,2
431,know,know,160.175,160.451,6.2411526536443045,VERB,1,2,1,2
432,such,such,160.451,160.675,7.239071388453979,DET,1,2,1,2
433,a,a,160.675,160.738,9.87220326249636,DET,1,1,1,1
434,sensible,sensible,160.738,161.485,2.827964297767548,ADJ,1,1,1,1
435,man,man,161.485,161.889,6.647766191547105,NOUN,1,1,8,2
436,so,so,163.261,163.425,7.514636259384674,ADV,1,2,1,2
437,i,i,163.425,163.606,8.500758884952813,PRON,1,2,2,2
438,lived,lived,163.606,163.895,4.5470324692581485,VERB,1,2,1,2
439,alone,alone,163.895,164.486,5.047224342326872,ADV,1,2,2,2
440,without,without,164.486,164.925,6.379206863561576,ADP,1,2,1,2
441,anyone,anyone,164.925,165.356,4.200909352450131,PRON,1,3,2,3
442,i,i,165.356,165.465,8.500758884952813,PRON,1,4,2,3
443,could,could,165.465,165.696,7.023669903578493,VERB,1,2,1,2
444,really,really,165.696,166.025,5.229235205360593,ADV,1,2,2,2
445,talk,talk,166.025,166.375,4.666641508076192,VERB,1,2,1,2
446,to,to,166.375,166.62900000000002,10.106224294072677,ADP,1,3,1,2
447,until,until,167.03799999999998,167.273,5.822957134147399,ADP,1,3,1,2
448,a,a,167.273,167.373,9.87220326249636,DET,1,3,1,2
449,breakdown,breakdown,167.373,168.033,2.527966139248447,NOUN,1,1,2,2
450,in,in,168.033,168.113,9.970445020661009,ADP,1,2,1,2
451,the,the,168.113,168.19299999999998,11.115800481137065,DET,1,2,1,2
452,sahara,sahara,168.19299999999998,168.683,1.0146508014872369,PROPN,1,1,1,1
453,desert,desert,168.683,169.16299999999998,3.4000967762181222,NOUN,1,1,5,2
454,six,six,169.16299999999998,169.463,5.20893955539682,NUM,1,3,1,2
455,years,years,169.463,169.713,6.569635686214575,NOUN,1,1,2,2
456,ago,ago,169.713,170.017,4.5312760371263865,ADV,1,1,13,2
457,something,something,170.856,171.231,5.644421637261052,PRON,1,4,2,3
458,had,had,171.231,171.41099999999997,8.105337708286058,AUX,1,2,1,2
459,broken,broken,171.41099999999997,171.821,4.182309650950745,VERB,1,2,1,2
460,in,in,171.821,171.91099999999997,9.970445020661009,ADP,1,2,1,2
461,my,my,171.91099999999997,172.081,7.222784972952155,DET,1,3,2,3
462,engine,engine,172.081,172.58,3.704309791769294,NOUN,1,2,7,3
463,and,and,173.02900000000002,173.204,10.263048328453316,CCONJ,1,1,1,1
464,as,as,173.204,173.34400000000002,8.884250056228082,SCONJ,1,3,1,2
465,i,i,173.34400000000002,173.484,8.500758884952813,PRON,1,3,2,3
466,had,had,173.484,173.764,8.105337708286058,AUX,1,2,1,2
467,with,with,173.764,173.94400000000002,8.78902023454392,ADP,1,2,1,2
468,me,me,173.94400000000002,174.114,6.944665633002234,PRON,1,2,6,3
469,neither,neither,174.114,174.514,4.7676291136857945,CCONJ,1,2,1,2
470,a,a,174.514,174.544,9.87220326249636,DET,1,2,1,2
471,mechanic,mechanic,174.544,175.204,1.4240235779298978,ADJ,1,1,2,2
472,nor,nor,175.204,175.424,5.391671088281245,CCONJ,1,1,1,1
473,any,any,175.424,175.644,7.127212042438352,DET,1,2,1,2
474,passengers,passengers,175.644,176.433,2.762475253080283,NOUN,1,1,1,1
475,i,i,176.787,176.942,8.500758884952813,PRON,1,1,3,2
476,readied,readied,176.942,177.322,-0.5810692771545948,VERB,1,2,1,2
477,myself,myself,177.322,177.80200000000002,4.741098703212336,PRON,1,2,2,2
478,to,to,177.80200000000002,177.912,10.106224294072677,PART,1,3,1,2
479,try,try,177.912,178.262,4.690521853087595,VERB,1,3,2,3
480,and,and,178.262,178.412,10.263048328453316,CCONJ,1,1,1,1
481,carry,carry,178.412,178.952,4.449381498692114,VERB,1,2,1,2
482,out,out,178.952,179.30200000000002,7.190751389443204,ADP,1,2,2,2
483,all,all,179.30200000000002,179.442,7.8677183393124785,ADV,1,2,1,2
484,alone,alone,179.442,179.99200000000002,5.047224342326872,ADV,1,2,1,2
485,the,the,179.99200000000002,180.082,11.115800481137065,DET,1,1,1,1
486,difficult,difficult,180.082,180.622,5.107882989643532,ADJ,1,1,1,1
487,repairs,repairs,180.622,181.221,2.215239114577056,NOUN,1,1,10,2
488,for,for,182.039,182.124,9.022419166371732,ADP,1,3,1,2
489,me,me,182.124,182.264,6.944665633002234,PRON,1,2,3,3
490,it,it,182.264,182.524,8.891153872448442,PRON,1,2,2,2
491,was,was,182.524,182.664,8.84891128785763,AUX,1,2,1,2
492,a,a,182.664,182.704,9.87220326249636,DET,1,3,1,2
493,matter,matter,182.704,183.054,5.524336778607711,NOUN,1,1,2,2
494,of,of,183.054,183.164,10.576559568665022,ADP,1,2,1,2
495,life,life,183.164,183.444,6.64488288543893,NOUN,1,2,1,2
496,or,or,183.444,183.564,8.443245206463882,CCONJ,1,1,1,1
497,death,death,183.564,184.092,5.603004037815642,NOUN,1,1,6,2
498,i,i,184.611,184.656,8.500758884952813,PRON,1,3,2,3
499,had,had,184.656,184.846,8.105337708286058,AUX,1,2,1,2
500,hardly,hardly,184.846,185.276,4.25443471128578,ADV,1,3,1,2
501,enough,enough,185.276,185.626,5.477383630621318,ADJ,1,1,2,2
502,water,water,185.626,185.886,6.109003108438508,NOUN,1,1,2,2
503,to,to,185.886,186.006,10.106224294072677,PART,1,3,1,2
504,drink,drink,186.006,186.376,3.753613268680504,VERB,1,2,1,2
505,for,for,186.376,186.526,9.022419166371732,ADP,1,2,1,2
506,a,a,186.526,186.586,9.87220326249636,DET,1,2,1,2
507,week,week,186.586,187.0,4.675442238973423,NOUN,1,1,8,2
508,the,the,188.148,188.243,11.115800481137065,DET,1,3,1,2
509,first,first,188.243,188.623,7.06373286043649,ADJ,1,1,1,1
510,night,night,188.623,188.893,5.416633593366079,NOUN,1,1,2,2
511,i,i,188.893,188.993,8.500758884952813,PRON,1,2,2,2
512,went,went,188.993,189.213,5.639386165628231,VERB,1,2,1,2
513,to,to,189.213,189.273,10.106224294072677,PART,1,3,1,2
514,sleep,sleep,189.273,189.593,4.165563842309942,VERB,1,2,1,2
515,on,on,189.593,189.713,8.668539943910762,ADP,1,2,1,2
516,the,the,189.713,189.783,11.115800481137065,DET,1,2,1,2
517,sand,sand,189.783,190.332,3.7558603028399338,NOUN,1,1,3,2
518,a,a,190.532,190.587,9.87220326249636,DET,1,4,1,2
519,thousand,thousand,190.587,191.157,4.632590781564083,NUM,1,1,2,2
520,miles,miles,191.157,191.607,4.80582269946677,NOUN,1,1,2,2
521,from,from,191.607,191.767,8.387608286867547,ADP,1,1,1,1
522,any,any,191.767,192.057,7.127212042438352,DET,1,2,1,2
523,human,human,192.057,192.417,5.8672326370886285,ADJ,1,1,1,1
524,habitation,habitation,192.417,193.171,1.3321813054659022,NOUN,1,1,8,2
525,i,i,193.62,194.015,8.500758884952813,PRON,1,3,2,3
526,was,was,194.015,194.185,8.84891128785763,AUX,1,2,1,2
527,more,more,194.185,194.445,7.580138370189354,ADV,1,2,1,2
528,isolated,isolated,194.445,195.145,3.593441766180796,ADJ,1,1,1,1
529,than,than,195.145,195.275,7.313420367092967,SCONJ,1,2,1,2
530,a,a,195.275,195.345,9.87220326249636,DET,1,2,1,2
531,shipwrecked,shipwrecked,195.345,195.985,0.0345946447644989,VERB,1,1,1,1
532,sailor,sailor,195.985,196.349,1.8858567926071708,NOUN,1,1,4,2
533,on,on,196.349,196.525,8.668539943910762,ADP,1,2,1,2
534,a,a,196.525,196.71,9.87220326249636,DET,1,3,1,2
535,raft,raft,196.71,197.085,1.2114348935570656,NOUN,1,1,2,2
536,in,in,197.085,197.175,9.970445020661009,ADP,1,2,1,2
537,the,the,197.175,197.255,11.115800481137065,DET,1,3,1,2
538,middle,middle,197.255,197.495,5.061074890854325,NOUN,1,1,2,2
539,of,of,197.495,197.595,10.576559568665022,ADP,1,2,1,2
540,the,the,197.595,197.785,11.115800481137065,DET,1,2,1,2
541,ocean,ocean,197.785,198.164,3.729469421718029,NOUN,1,1,9,2
542,so,so,198.772,198.917,7.514636259384674,SCONJ,1,2,1,2
543,you,you,198.917,199.067,7.992843190830359,PRON,1,2,2,2
544,can,can,199.067,199.237,7.653732073186615,VERB,1,2,1,2
545,imagine,imagine,199.237,199.677,3.739857698878566,VERB,1,2,1,2
546,my,my,199.677,199.817,7.222784972952155,DET,1,3,2,3
547,surprise,surprise,199.817,200.662,3.5756827600957,NOUN,1,2,3,3
548,when,when,200.926,201.091,7.562213604926971,ADV,1,3,2,3
549,at,at,201.091,201.211,8.371404122348569,ADP,1,3,1,2
550,daybreak,daybreak,201.211,202.201,0.8199119813514426,VERB,1,2,3,3
551,a,a,202.201,202.251,9.87220326249636,DET,1,2,1,2
552,funny,funny,202.251,202.611,2.536787271664989,ADJ,1,1,1,1
553,little,little,202.611,202.941,6.329168168121289,ADJ,1,1,1,1
554,voice,voice,202.941,203.461,4.897690535080121,NOUN,1,1,2,2
555,woke,woke,203.461,203.681,1.858342773371208,VERB,1,2,1,2
556,me,me,203.681,203.801,6.944665633002234,PRON,1,2,2,2
557,up,up,203.801,203.985,7.118745274123777,ADP,1,2,8,3
558,it,it,204.758,204.933,8.891153872448442,PRON,1,3,2,3
559,said,said,204.933,205.248,6.866599895560644,VERB,1,2,1,2
560,please,please,205.936,206.466,4.049137969384021,INTJ,1,2,1,2
561,draw,draw,207.02,207.195,4.063885354737392,VERB,1,3,1,2
562,me,me,207.195,207.325,6.944665633002234,PRON,1,3,2,3
563,a,a,207.325,207.405,9.87220326249636,DET,1,2,1,2
564,sheep,sheep,207.405,208.065,3.353476645450744,NOUN,1,1,8,2
565,what,what,208.623,209.028,7.344589846836358,PRON,1,3,3,4
566,draw,draw,209.901,210.056,4.063885354737392,VERB,1,3,1,2
567,me,me,210.056,210.246,6.944665633002234,PRON,1,3,2,3
568,a,a,210.246,210.286,9.87220326249636,DET,1,2,1,2
569,sheep,sheep,210.286,210.981,3.353476645450744,NOUN,1,1,5,2
570,i,i,212.008,212.123,8.500758884952813,PRON,1,3,2,3
571,jumped,jumped,212.123,212.473,2.549054469611752,VERB,1,2,1,2
572,to,to,212.473,212.553,10.106224294072677,ADP,1,2,1,2
573,my,my,212.553,212.753,7.222784972952155,DET,1,3,2,3
574,feet,feet,212.753,213.033,5.136386499401816,NOUN,1,2,4,3
575,as,as,213.033,213.143,8.884250056228082,SCONJ,1,2,1,2
576,if,if,213.143,213.273,7.59155894453893,SCONJ,1,1,1,1
577,i,i,213.273,213.373,8.500758884952813,PRON,1,3,2,3
578,d,had,213.373,213.453,8.105337708286058,AUX,1,2,1,2
579,been,been,213.453,213.583,7.625497506397463,AUX,1,2,1,2
580,struck,struck,213.583,213.993,3.715326624128784,VERB,1,2,1,2
581,by,by,213.993,214.183,8.691902515208051,ADP,1,2,1,2
582,lightning,lightning,214.183,214.702,2.4486747988659405,NOUN,1,2,10,3
583,i,i,215.037,215.122,8.500758884952813,PRON,1,3,2,3
584,rubbed,rubbed,215.122,215.432,1.9395758439222737,VERB,1,2,1,2
585,my,my,215.432,215.642,7.222784972952155,DET,1,3,2,3
586,eyes,eyes,215.642,216.081,5.384724394288775,NOUN,1,2,5,3
587,i,i,216.66,216.725,8.500758884952813,PRON,1,4,2,3
588,took,took,216.725,216.925,5.649959667958695,VERB,1,2,1,2
589,a,a,216.925,216.965,9.87220326249636,DET,1,2,1,2
590,good,good,216.965,217.375,6.470211095410226,ADJ,1,1,1,1
591,look,look,217.375,217.645,5.519619222982875,VERB,1,1,2,2
592,around,around,217.645,218.095,5.656306446631499,ADP,1,2,1,2
593,me,me,218.095,218.269,6.944665633002234,PRON,1,2,5,3
594,and,and,218.788,219.013,10.263048328453316,CCONJ,1,1,1,1
595,i,i,219.013,219.123,8.500758884952813,PRON,1,3,2,3
596,saw,saw,219.123,219.683,5.319491601779443,VERB,1,2,1,2
597,a,a,219.683,219.833,9.87220326249636,DET,1,3,1,2
598,quite,quite,219.833,220.243,5.391853245939202,ADV,1,2,1,2
599,extraordinary,extraordinary,220.243,221.183,3.5355534341612342,ADJ,1,1,2,2
600,little,little,221.183,221.403,6.329168168121289,ADJ,1,1,1,1
601,man,man,221.403,221.872,6.647766191547105,NOUN,1,1,2,2
602,who,who,222.117,222.182,7.525262545333337,PRON,1,3,2,3
603,was,was,222.182,222.342,8.84891128785763,AUX,1,3,1,2
604,examining,examining,222.342,222.982,2.8970714867300207,VERB,1,2,1,2
605,me,me,222.982,223.102,6.944665633002234,PRON,1,2,2,2
606,seriously,seriously,223.102,223.907,3.577193418918209,ADV,1,2,10,3
607,here,here,224.735,224.9,6.305070181538051,ADV,1,3,2,3
608,is,is,224.9,225.01,9.270023374137356,AUX,1,2,1,2
609,the,the,225.01,225.09,11.115800481137065,DET,1,3,1,2
610,best,best,225.09,225.4,5.71455754782416,ADJ,1,1,1,1
611,portrait,portrait,225.4,225.92,3.204371138665319,VERB,1,1,2,2
612,that,that,225.92,226.16,9.22325659724273,DET,1,2,1,2
613,later,later,226.16,226.61,5.832205005910728,ADV,1,4,2,3
614,i,i,226.61,226.72,8.500758884952813,PRON,1,2,2,2
615,managed,managed,226.72,227.13,3.7296854485061903,VERB,1,2,1,2
616,to,to,227.13,227.2,10.106224294072677,PART,1,3,1,2
617,do,do,227.2,227.39,7.253965659872986,AUX,1,2,1,2
618,of,of,227.39,227.5,10.576559568665022,ADP,1,2,1,2
619,him,him,227.5,227.763,7.309814593955469,PRON,1,2,8,3
620,but,but,228.292,228.787,8.170553440359209,CCONJ,1,1,1,1
621,my,my,228.787,229.087,7.222784972952155,DET,1,5,2,3
622,drawing,drawing,229.087,229.427,4.078045789252598,NOUN,1,2,3,3
623,of,of,229.427,229.537,10.576559568665022,ADP,1,2,1,2
624,course,course,229.537,230.107,5.824110417435814,NOUN,1,2,4,3
625,is,is,230.107,230.317,9.270023374137356,AUX,1,2,1,2
626,much,much,230.317,230.607,6.634948682648827,ADV,1,3,1,2
627,less,less,230.607,230.927,6.057158650303345,ADV,1,1,1,1
628,charming,charming,230.927,231.407,2.6270570418926784,ADJ,1,1,2,2
629,than,than,231.407,231.557,7.313420367092967,SCONJ,1,2,1,2
630,its,its,231.557,231.707,7.45807081043454,DET,1,3,2,3
631,model,model,231.707,232.081,5.281984711927139,NOUN,1,2,12,3
632,it,it,232.549,232.634,8.891153872448442,PRON,1,3,2,3
633,s,is,232.634,232.674,9.270023374137356,AUX,1,2,1,2
634,not,not,232.674,232.814,8.652789949703957,PART,1,1,1,1
635,my,my,232.814,233.004,7.222784972952155,DET,1,3,2,3
636,fault,fault,233.004,233.399,3.4717490376131,NOUN,1,2,5,3
637,i,i,233.803,233.888,8.500758884952813,PRON,1,4,2,3
638,was,was,233.888,234.018,8.84891128785763,AUX,1,2,1,2
639,discouraged,discouraged,234.018,234.708,2.0018853234609613,VERB,1,2,1,2
640,in,in,234.708,234.798,9.970445020661009,ADP,1,2,1,2
641,my,my,234.798,234.948,7.222784972952155,DET,1,4,2,3
642,career,career,234.948,235.348,4.111725960052875,NOUN,1,2,3,3
643,as,as,235.348,235.468,8.884250056228082,SCONJ,1,2,1,2
644,a,a,235.468,235.508,9.87220326249636,DET,1,2,1,2
645,painter,painter,235.508,235.928,2.8058421472600843,NOUN,1,1,5,2
646,by,by,235.928,236.058,8.691902515208051,ADP,1,2,1,2
647,the,the,236.058,236.138,11.115800481137065,DET,1,2,1,2
648,grownups,grownups,236.138,236.658,-1.16883091108088,NOUN,1,1,3,2
649,at,at,236.658,236.738,8.371404122348569,ADP,1,2,1,2
650,the,the,236.738,236.888,11.115800481137065,DET,1,3,1,2
651,age,age,236.888,237.098,5.573673789309181,NOUN,1,1,2,2
652,of,of,237.098,237.168,10.576559568665022,ADP,1,2,1,2
653,six,six,237.168,237.642,5.20893955539682,NUM,1,2,8,3
654,and,and,238.071,238.166,10.263048328453316,CCONJ,1,1,1,1
655,i,i,238.166,238.266,8.500758884952813,PRON,1,3,2,3
656,hadn,had,238.266,238.586,8.105337708286058,AUX,1,2,1,2
657,t,not,238.586,238.616,8.652789949703957,PART,1,1,1,1
658,learned,learned,238.616,238.906,4.509627979267603,VERB,1,2,1,2
659,to,to,238.906,238.976,10.106224294072677,ADP,1,3,1,2
660,draw,draw,238.976,239.206,4.063885354737392,VERB,1,2,1,2
661,anything,anything,239.206,239.626,5.070914758313443,PRON,1,2,2,2
662,except,except,239.626,240.166,4.995724681360501,SCONJ,1,2,1,2
663,boa,boa,240.166,240.396,-0.218790539432732,NOUN,1,3,1,2
664,constrictors,constrictors,240.396,241.196,-2.149606528396965,NOUN,1,1,2,2
665,closed,closed,241.196,241.726,4.314376611162872,VERB,1,2,1,2
666,and,and,241.726,241.846,10.263048328453316,CCONJ,1,1,1,1
667,open,open,241.846,242.21400000000003,5.452282314842547,ADJ,1,1,11,2
668,i,i,243.227,243.602,8.500758884952813,PRON,1,3,2,3
669,stared,stared,243.602,244.022,2.855492717139404,VERB,1,2,1,2
670,at,at,244.022,244.142,8.371404122348569,ADP,1,2,1,2
671,this,this,244.142,244.342,8.485516748555685,DET,1,3,1,2
672,sudden,sudden,244.342,244.692,3.694911226345655,ADJ,1,1,1,1
673,apparition,apparition,244.692,245.472,0.7681618843653911,NOUN,1,1,2,2
674,wide,wide,245.472,245.972,4.738389029774314,ADJ,1,2,1,2
675,eyed,eyed,245.972,246.252,2.3451655405291643,VERB,1,1,4,2
676,with,with,246.252,246.362,8.78902023454392,ADP,1,2,1,2
677,astonishment,astonishment,246.362,247.125,1.9537365853047768,NOUN,1,2,5,3
678,remember,remember,247.34,248.065,4.620058798481842,VERB,1,4,1,2
679,that,that,248.065,248.235,9.22325659724273,DET,1,2,1,2
680,i,i,248.235,248.345,8.500758884952813,PRON,1,3,2,3
681,was,was,248.345,248.545,8.84891128785763,AUX,1,2,1,2
682,a,a,248.545,248.595,9.87220326249636,DET,1,3,1,2
683,thousand,thousand,248.595,249.235,4.632590781564083,NUM,1,1,1,1
684,miles,miles,249.235,249.695,4.80582269946677,NOUN,1,1,2,2
685,from,from,249.695,249.955,8.387608286867547,ADP,1,2,1,2
686,any,any,249.955,250.275,7.127212042438352,DET,1,2,1,2
687,inhabited,inhabited,250.275,250.825,2.119094853556488,ADJ,1,2,1,2
688,region,region,250.825,251.234,4.840558463718739,NOUN,1,1,10,2
689,and,and,251.703,251.868,10.263048328453316,CCONJ,1,1,1,1
690,yet,yet,251.868,252.078,5.93335862570095,ADV,1,3,2,3
691,this,this,252.078,252.308,8.485516748555685,DET,1,3,1,2
692,little,little,252.308,252.548,6.329168168121289,ADJ,1,2,1,2
693,fellow,fellow,252.548,252.948,4.038320798540775,NOUN,1,1,3,2
694,seemed,seemed,252.948,253.298,5.151092646791511,VERB,1,2,1,2
695,neither,neither,253.298,253.748,4.7676291136857945,CCONJ,1,2,2,2
696,lost,lost,253.748,254.218,5.029457048336844,VERB,1,3,2,3
697,nor,nor,254.218,254.548,5.391671088281245,CCONJ,1,1,1,1
698,half,half,254.548,254.868,5.5209808026253695,ADV,1,3,1,2
699,dead,dead,254.868,255.068,4.7350574468225135,ADJ,1,1,2,2
700,with,with,255.068,255.248,8.78902023454392,ADP,1,2,1,2
701,fatigue,fatigue,255.248,255.771,2.760073229169362,NOUN,1,2,4,3
702,nor,nor,256.076,256.241,5.391671088281245,CCONJ,1,1,1,1
703,starved,starved,256.241,256.891,1.33697280578718,VERB,1,3,2,3
704,or,or,256.891,257.011,8.443245206463882,CCONJ,1,1,1,1
705,dying,dying,257.011,257.431,3.346072193534847,VERB,1,2,1,2
706,of,of,257.431,257.531,10.576559568665022,ADP,1,2,1,2
707,thirst,thirst,257.531,257.961,2.04207710457962,NOUN,1,2,1,2
708,or,or,257.961,258.041,8.443245206463882,CCONJ,1,1,1,1
709,fear,fear,258.041,258.43,4.655102554736301,NOUN,1,1,10,2
710,he,he,259.448,259.583,8.557202055435473,PRON,1,3,2,3
711,looked,looked,259.583,259.833,5.159400067361368,VERB,1,2,1,2
712,nothing,nothing,259.833,260.333,5.6507332535663855,PRON,1,2,2,2
713,like,like,260.333,260.593,6.800971528784123,SCONJ,1,2,1,2
714,a,a,260.593,260.633,9.87220326249636,DET,1,3,1,2
715,child,child,260.633,261.193,5.604293576155459,NOUN,1,1,2,2
716,lost,lost,261.193,261.453,5.029457048336844,VERB,1,2,1,2
717,in,in,261.453,261.553,9.970445020661009,ADP,1,2,1,2
718,the,the,261.553,261.663,11.115800481137065,DET,1,3,1,2
719,middle,middle,261.663,261.873,5.061074890854325,NOUN,1,1,2,2
720,of,of,261.873,261.993,10.576559568665022,ADP,1,2,1,2
721,the,the,261.993,262.063,11.115800481137065,DET,1,2,1,2
722,desert,desert,262.063,262.853,3.4000967762181222,NOUN,1,1,5,2
723,a,a,262.853,262.883,9.87220326249636,DET,1,2,1,2
724,thousand,thousand,262.883,263.523,4.632590781564083,NUM,1,1,1,1
725,miles,miles,263.523,263.993,4.80582269946677,NOUN,1,1,2,2
726,from,from,263.993,264.153,8.387608286867547,ADP,1,2,1,2
727,any,any,264.153,264.363,7.127212042438352,DET,1,2,1,2
728,inhabited,inhabited,264.363,264.983,2.119094853556488,ADJ,1,1,1,1
729,region,region,264.983,265.456,4.840558463718739,NOUN,1,1,8,2
730,when,when,266.399,266.524,7.562213604926971,ADV,1,4,2,3
731,i,i,266.524,266.634,8.500758884952813,PRON,1,3,2,3
732,finally,finally,266.634,267.064,5.062341836418449,ADV,1,2,2,2
733,managed,managed,267.064,267.464,3.7296854485061903,VERB,1,2,1,2
734,to,to,267.464,267.534,10.106224294072677,PART,1,3,1,2
735,speak,speak,267.534,267.954,4.66041566021407,VERB,1,2,1,2
