sentence,onset,offset,duration
there is a rite for example among my hunters,3990.3779999999997,3993.2769999999996,2.8989999999998872
on thursdays they dance with the girls of the village so thursday is a wonderful day,3993.7609999999995,3999.2229999999995,5.461999999999989
i can go for a walk as far as the vineyards,3999.6569999999997,4002.0769999999993,2.419999999999618
if the hunters danced on just any day all the days would be alike and i had never have any rest,4002.4159999999997,4008.3219999999997,5.905999999999949
so the little prince tamed the fox,4009.5299999999997,4011.7539999999995,2.2239999999997053
and when the time to leave drew near oh said the fox i will cry,4012.2279999999996,4017.7829999999994,5.554999999999836
it is your fault said the little prince,4018.5119999999997,4020.9569999999994,2.444999999999709
i never wished you any harm but you wanted me to tame you,4020.9569999999994,4024.6589999999997,3.7020000000002256
i know said the fox,4025.2769999999996,4026.9209999999994,1.643999999999778
but you are going to cry said the little prince,4027.5999999999995,4030.0239999999994,2.423999999999978
i know said the fox,4030.7819999999997,4032.5099999999993,1.7279999999996107
so all this has done you no good at all,4032.9439999999995,4035.5239999999994,2.5799999999999272
it has done me good said the fox,4036.2519999999995,4038.6449999999995,2.393000000000029
because of the color of the wheat,4039.0739999999996,4040.7039999999997,1.6300000000001091
and then he added go and see the roses again,4041.6359999999995,4044.8639999999996,3.2280000000000655
you will understand that yours is unique in the entire world,4045.3879999999995,4048.7169999999996,3.3290000000001783
then come back to say goodbye to me and i will make you a present of a secret,4049.3659999999995,4053.7329999999997,4.367000000000189
the little prince went away to see the roses again,4055.365,4057.8489999999997,2.4839999999999236
you are not like my rose at all,4058.8619999999996,4060.5769999999993,1.7149999999996908
you are nothing yet he told them,4060.9209999999994,4062.9499999999994,2.0289999999999964
no one has tamed you and you have not tamed anyone,4063.2389999999996,4066.3529999999996,3.1140000000000327
you are like my fox used to be,4066.6779999999994,4068.5119999999997,1.8340000000002874
he was only a fox just like a hundred thousand others but i have made him my friend and now he is unique in the entire world,4069.0699999999997,4077.4069999999997,8.336999999999989
and the roses were very embarrassed,4078.2499999999995,4080.1949999999997,1.9450000000001637
you are beautiful but you are empty he went on,4080.9629999999997,4084.2009999999996,3.237999999999829
one could not die for you,4084.5849999999996,4086.2339999999995,1.6489999999998872
of course an ordinary passer by would think that my rose looked just like you,4087.0969999999998,4091.0609999999997,3.963999999999942
but she alone is more important than all of you because it is her that i watered,4091.5799999999995,4097.072999999999,5.492999999999938
because it is her that i put under the glass dome,4097.072999999999,4099.4619999999995,2.3890000000001237
because it is her that i sheltered behind the screen,4099.945,4102.464999999999,2.519999999999527
because it is for her that i killed the caterpillars except two or three to become butterflies,4102.773999999999,4108.170999999999,5.3969999999999345
because it is her that i listened to grumble or boast or even sometimes when she said nothing,4108.7789999999995,4114.062999999999,5.283999999999651
because she is my rose,4114.630999999999,4116.215999999999,1.5850000000000364
and he went back to the fox,4117.183999999999,4118.633,1.4490000000005239
goodbye he said,4119.460999999999,4120.9,1.4390000000003056
goodbye said the fox,4121.678,4123.271,1.5929999999998472
here is my secret,4123.945,4125.009,1.0640000000003056
it is very simple,4125.343,4126.227999999999,0.8849999999993088
one only sees clearly with the heart,4127.315,4129.7789999999995,2.463999999999942
what is essential is invisible to the eye,4130.383,4133.012,2.6289999999999054
what is essential is invisible to the eye repeated the little prince so as to remember,4133.95,4138.937999999999,4.987999999999374
it is the time you have wasted on your rose that makes your rose so important,4140.021,4145.062999999999,5.041999999999462
it is the time that i have wasted on my rose said the little prince so as to remember,4145.950999999999,4150.789999999999,4.838999999999942
the men have forgotten this truth said the fox but you must not forget it,4151.772,4156.923,5.15099999999984
you become forever responsible for that which you have tamed,4157.602,4161.101,3.4989999999997963
you are responsible for your rose,4161.728999999999,4163.964,2.235000000000582
i am responsible for my rose repeated the little prince so as to remember,4164.777,4169.195,4.417999999999665
good morning said the little prince,4170.388999999999,4172.253,1.8640000000004875
good morning said the railway switchman,4172.852,4174.9259999999995,2.0739999999996144
what do you do here the little prince asked,4175.813999999999,4178.038,2.22400000000016
i sort travelers in packs of a thousand said the switchman,4178.696,4181.989,3.2929999999996653
i dispatch the trains that carry them sometimes to the right sometimes to the left,4182.508,4186.696,4.188000000000102
and a brilliantly lit express train rumbling like thunder shook the switchman 's cabin,4187.428999999999,4192.871999999999,5.443000000000211
they really are in a hurry said the little prince,4193.74,4196.419,2.6790000000000873
what is it that they are looking for,4197.123,4198.517,1.3940000000002328
not even the locomotive engineer knows that said the switchman,4199.221,4202.709,3.4880000000002838
a second brilliantly lit express thundered by in the opposite direction,4203.446999999999,4207.616,4.1690000000007785
are they back already asked the little prince,4208.459,4210.946999999999,2.4879999999993743
these are not the same ones said the switchman,4211.500999999999,4213.73,2.229000000000269
it is an exchange,4214.089,4215.143999999999,1.0549999999993815
were not they happy where they were,4215.897,4217.427,1.5299999999997453
no one is ever happy where they are said the switchman,4218.214999999999,4220.9439999999995,2.729000000000269
a third brilliantly lit express thundered by,4221.816999999999,4224.580999999999,2.7640000000001237
are they chasing after the first travelers asked the little prince,4225.468999999999,4229.047,3.5780000000004293
they are not chasing after anything at all said the switchman,4229.771,4232.718999999999,2.9479999999994106
they are asleep in there or if not they are yawning,4233.053,4235.746999999999,2.6939999999995052
only the children are Suashing their noses up against the windows,4236.295999999999,4239.615,3.3190000000004147
only the children know what they are after said the little prince,4240.4929999999995,4243.727,3.2340000000003783
they waste their time with a rag doll and it becomes very important to them,4244.026,4248.343999999999,4.3179999999993015
and if someone takes it away from them they cry,4248.838,4251.277,2.4390000000003056
they are lucky said the switchman,4252.036,4253.829,1.7929999999996653
good morning said the little prince,4253.844,4255.7029999999995,1.8589999999994689
good morning said the merchant,4256.420999999999,4258.041,1.6200000000008004
this was a merchant who sold pills that had been created to quench thirst,4258.784,4262.987,4.203000000000429
you could take one pill a week and you no longer felt the need to drink anything,4263.391,4267.53,4.139000000000124
why are you selling those asked the little prince,4268.383,4271.152,2.769000000000233
it is a big time saver said the merchant,4271.655,4274.219,2.5640000000003056
experts have done calculations,4274.219,4276.067999999999,1.8489999999992506
you save fifty three minutes per week,4276.392,4278.371,1.9790000000002692
and what do i do with the fifty three minutes,4279.344,4281.572999999999,2.2289999999993597
you can do anything you like with them,4282.231,4283.590999999999,1.3599999999996726
myself the little prince said to himself if i had fifty three minutes to spend as i liked i would walk very slowly toward a spring of fresh water,4284.733,4294.067999999999,9.334999999999127
we were at the eighth day since my accident in the desert and i had listened to the story of the merchant as i drank the last drop of my water supply,4295.223,4303.24,8.016999999999825
ah i said to the little prince these memories of yours are very charming,4304.5869999999995,4309.219999999999,4.632999999999811
but i have not managed to repair my plane yet,4309.624,4311.8589999999995,2.2349999999996726
i have nothing left to drink and i too would be happy if i could walk slowly towards a spring of fresh water,4312.352,4318.8189999999995,6.4669999999996435
my friend the fox he said to me,4319.897,4322.076,2.1790000000000873
my dear fellow our situation has nothing to do with the fox anymore,4322.639,4326.7429999999995,4.10399999999936
why not,4327.441,4328.066,0.625
because we will die of thirst,4328.744,4330.4039999999995,1.6599999999998545
he did not follow my reasoning and he answered me,4331.187,4333.741,2.5540000000000873
it is nice to have had a friend even if you are about to die,4334.42,4337.544,3.1239999999997963
myself i am glad to have had a fox as a friend,4338.297,4341.37,3.07300000000032
he never considers the danger i said to myself,4342.282999999999,4344.883,2.600000000000364
he has never been hungry or thirsty,4345.396,4347.250999999999,1.8549999999995634
a little sunshine is all he needs,4347.6449999999995,4349.525,1.8800000000001091
but he looked at me and replied to my thought,4350.317999999999,4352.4619999999995,2.144000000000233
i am also thirsty,4352.981,4354.0509999999995,1.069999999999709
let us look for a well,4354.525,4355.5,0.9750000000003638
i made a gesture of weariness,4356.4529999999995,4358.222,1.7690000000002328
it is absurd to look for a well at random in the immensity of the desert but we started walking anyway,4358.4619999999995,4364.8679999999995,6.405999999999949
when we had walked for hours in silence night fell and the stars began to come out,4366.325,4371.433,5.108000000000175
i saw them as if in a dream as my thirst had made me feverish,4371.887,4375.775,3.88799999999992
the little prince 's words danced in my memory,4376.697999999999,4379.248,2.550000000000182
so you are also thirsty i asked him,4379.861,4382.25,2.3890000000001237
but he did not reply to my question,4382.889,4384.612999999999,1.7239999999992506
he said simply water can be good for the heart too,4384.967,4388.688999999999,3.7219999999997526
i did not understand his answer but i said nothing,4389.642,4392.651,3.0090000000000146
i knew better than to press my questions,4393.174999999999,4395.294,2.1190000000005966
he was tired,4396.112,4396.7919999999995,0.6799999999993815
he sat down,4397.241,4397.971,0.7299999999995634
i sat down beside him and after a silence he spoke again,4398.634,4402.741999999999,4.107999999999265
the stars are beautiful because of a flower that can not be seen,4404.009,4407.3279999999995,3.3189999999995052
i replied that is true,4408.125999999999,4409.909,1.7830000000003565
and i looked without saying anything at the folds of sand in the moonlight,4410.612,4415.299999999999,4.687999999999192
the desert is beautiful the little prince added,4416.223,4419.016,2.7929999999996653
and it was true,4419.8589999999995,4420.648999999999,0.7899999999999636
i have always loved the desert,4421.003,4422.512,1.5090000000000146
you sit down on a sand dune,4423.41,4424.98,1.569999999999709
you see nothing,4425.349,4426.159,0.8099999999994907
you hear nothing and yet something radiates forth in the silence,4426.638,4431.69,5.05199999999968
what makes the desert beautiful said the little prince is that somewhere it hides a well,4432.9169999999995,4438.737999999999,5.820999999999913
i was surprised to suddenly understand this mysterious radiation of the sands,4440.315,4445.089,4.774000000000342
when i was a little boy i lived in an old house and legend told that a treasure was buried there,4446.236,4452.228999999999,5.992999999999483
of course no one had ever been able to find it or perhaps no one had even looked for it,4452.652999999999,4458.009999999999,5.356999999999971
but it cast an enchantment over that house,4458.518999999999,4461.482,2.9630000000006476
my home was hiding a secret in the depths of its heart,4461.936,4465.349999999999,3.41399999999976
yes i said to the little prince,4466.197999999999,4468.227,2.029000000000451
whether the house the stars or the desert what gives them their beauty is something invisible,4469.009999999999,4474.5019999999995,5.492000000000189
i am glad he said that you agree with my fox,4475.594,4478.612999999999,3.0189999999993233
as the little prince fell asleep i took him in my arms and set out walking again,4480.188999999999,4484.782999999999,4.594000000000051
i felt deeply moved,4485.486,4486.969999999999,1.4839999999994689
it seemed to me that i was carrying a very fragile treasure,4487.4439999999995,4491.178,3.7340000000003783
it even seemed to me that there was nothing more fragile on earth,4491.652,4495.411,3.7590000000000146
i looked in the moonlight at his pale forehead his closed eyes his locks of hair that trembled in the wind,4496.612999999999,4503.424999999999,6.811999999999898
and i said to myself what i see here is only a shell,4503.924,4507.9169999999995,3.9929999999994834
that which is most important is invisible,4508.53,4510.815,2.2849999999998545
as his slightly parted lips gave way to a half smile i continued what i find so deeply moving about this little sleeping prince is his devotion to a flower,4512.036999999999,4522.9259999999995,10.889000000000124
it is the image of a rose that shines in him like the flame of a lamp even when he is sleeping,4523.768999999999,4528.871999999999,5.1030000000000655
and i came to think of him as even more fragile,4529.79,4532.455,2.6649999999999636
one has to look after lamps,4533.781999999999,4535.576,1.7940000000007785
a gust of wind can put them out,4535.945,4537.824,1.8789999999999054
and continuing to walk i found the well at daybreak,4538.608,4542.281,3.6729999999997744
men said the little prince stuff themselves into express trains but they do not know what they are looking for,4543.505,4550.061,6.555999999999585
so they rush about and go in circles and he added it is not worth it,4550.37,4555.616,5.246000000000095
the well we had reached was not like the other wells of the sahara,4557.197999999999,4560.557,3.3590000000003783
the wells of the sahara are mere holes dug in the sand,4561.304999999999,4564.789,3.4840000000003783
this one looked like a village well but there was no village there and i thought i was dreaming,4565.134,4571.014,5.880000000000109
it is strange i said to the little prince,4571.987,4574.311,2.3239999999996144
everything has been prepared the pulley the bucket and the rope,4574.724999999999,4578.178,3.4530000000004293
he laughed took the rope and put the pulley to work,4578.672,4582.009,3.337000000000444
and the pulley moaned like an old weathervane when there has long been no wind,4582.576999999999,4587.165999999999,4.588999999999942
can you hear that said the little prince,4587.994,4590.197999999999,2.2039999999997235
we have woken up the well and it is singing,4590.487,4592.715999999999,2.2289999999993597
i did not want him to tire himself out,4593.558999999999,4595.589,2.030000000000655
let me do it i said,4596.121999999999,4597.467,1.3450000000002547
it is too heavy for you,4597.790999999999,4598.781,0.9900000000006912
i hoisted the bucket slowly to the edge of the well and set it down good and level,4599.803,4604.5019999999995,4.698999999999614
the song of the pulley continued in my ears and in the still trembling water i could see the sunlight shimmer,4605.105,4611.893,6.788000000000466
i am thirsty for this water said the little prince,4612.87,4615.499,2.6289999999999054
give me some to drink,4616.018,4617.088,1.069999999999709
and i knew then what he had been looking for,4618.049999999999,4620.2699999999995,2.2200000000002547
i raised the bucket to his lips,4620.963,4623.022,2.0590000000001965
he drank,4623.366,4624.141,0.7749999999996362
his eyes closed,4624.141,4625.49,1.34900000000016
it was as sweet as some special festival treat,4625.844,4628.963,3.118999999999687
this water was something very different from ordinary nourishment,4629.835999999999,4633.634999999999,3.798999999999978
it was born of the walk under the stars of the song of the pulley of the effort of my arms,4634.129,4639.616,5.48700000000008
it was good for the heart like a present,4640.16,4642.563,2.4030000000002474
when i was a little boy the lights of the christmas tree the music of the midnight mass the tenderness in the smiles produced in a similar way the radiance of the gift that i received,4643.3769999999995,4655.0599999999995,11.682999999999993
the men where you live said the little prince grow five thousand roses in a single garden and they do not find what they are looking for in it,4656.281999999999,4664.893,8.611000000000786
they do not find it i replied,4665.611,4667.44,1.8289999999997235
and yet what they are looking for could be found in a single rose or in a little water,4668.027999999999,4673.514999999999,5.48700000000008
that is true i said,4674.353999999999,4675.763,1.4090000000005602
and the little prince added but the eyes are blind,4676.590999999999,4679.834,3.243000000000393
you have to search with the heart,4680.1179999999995,4681.7519999999995,1.6340000000000146
i had drunk the water,4683.119,4684.268999999999,1.1499999999996362
i breathed easily,4684.797,4685.897,1.1000000000003638
the sand at sunrise is the color of honey,4686.545999999999,4689.11,2.5640000000003056
this honey color was also making me feel good,4689.648999999999,4692.777999999999,3.1289999999999054
why then did i have to have this sense of grief,4693.596,4696.505,2.9090000000005602
you have to keep your promise said the little prince softly who had again sat down beside me,4697.656999999999,4703.389,5.73200000000088
what promise,4704.517,4705.267,0.75
you know a muzzle for my sheep,4705.88,4708.063999999999,2.183999999999287
i am responsible for this flower,4708.867,4710.585999999999,1.7189999999991414
i took my sketches out of my pocket,4711.958,4714.052,2.094000000000051
the little prince saw them and laughed as he said your baobabs they look a bit like cabbages,4714.516,4720.652,6.136000000000422
oh and i had been so proud of my baobabs,4721.306,4724.548,3.242000000000189
your fox his ears they look a bit like horns and they are too long,4725.371,4730.114,4.742999999999483
and then he laughed again,4730.746999999999,4732.031999999999,1.2849999999998545
you are not being fair my little fellow,4732.759999999999,4734.594999999999,1.8350000000000364
i do not know how to draw anything except boa constrictors closed and open,4734.999,4739.347,4.347999999999956
oh it will be ok he said,4740.2699999999995,4742.169,1.899000000000342
children understand,4742.478,4743.612999999999,1.1349999999993088
so i made a pencil sketch of a muzzle and i felt a pang in my heart as i gave it to him,4744.71,4750.173,5.462999999999738
you have plans that i do not know about,4751.19,4753.11,1.9200000000000728
but he did not respond,4754.013,4755.182,1.168999999999869
he said to me you know my descent to earth tomorrow will be its anniversary,4755.736,4761.985,6.248999999999796
then after a silence he went on,4763.187,4765.172,1.9849999999996726
i came down very near here,4766.0599999999995,4767.795,1.735000000000582
and he blushed,4768.612999999999,4769.393,0.7800000000006548
and once again without understanding why i felt a peculiar sense of sorrow one question occurred to me however,4770.474999999999,4778.596,8.121000000000095
so it was not by chance that the morning i first met you a week ago,4779.409,4783.697999999999,4.28899999999976
you were out walking like that all alone a thousand miles from any inhabited region,4784.1269999999995,4789.385,5.25800000000072
you were going back to the place where you landed,4790.112999999999,4792.277,2.1640000000006694
the little prince blushed again,4793.375,4795.0289999999995,1.6539999999995416
and i added hesitantly perhaps because of the anniversary,4795.5779999999995,4799.75,4.17200000000048
the little prince blushed once more,4801.047,4803.017,1.9700000000002547
he never answered questions but when you blush that means yes,4803.581,4807.789,4.207999999999629
does not it,4807.789,4808.338,0.5489999999999782
oh i said to him,4809.3949999999995,4810.75,1.355000000000473
i am worried,4811.214,4811.909,0.694999999999709
but he responded now you must work,4812.353,4815.04,2.686999999999898
you must go back to your engine,4815.659,4817.1939999999995,1.5349999999998545
i will wait for you here,4817.637,4818.807,1.1700000000000728
come back tomorrow evening,4819.210999999999,4820.5509999999995,1.3400000000001455
but i was not reassured,4821.539,4822.822999999999,1.2839999999996508
i remembered the fox,4823.482,4824.806,1.3239999999996144
you run the risk of weeping a little if you allow yourself to be tamed,4825.478999999999,4829.553,4.074000000000524
there was next to the well the ruin of an old stone wall,4829.943,4834.107,4.16399999999976
when i came back from my work the next evening i saw from a distance my little prince sitting on top of it,4835.015,4841.2519999999995,6.2369999999991705
his feet hanging down,4841.576,4842.971,1.394999999999527
and i heard him say do not you remember,4843.614,4846.108,2.4940000000005966
then this is not the exact spot,4846.108,4848.521,2.412999999999556
another voice must have answered him because he replied yes yes it is the right day but this is not the right place,4849.273999999999,4856.73,7.456000000000131
i continued my walk toward the wall,4857.9619999999995,4859.942,1.980000000000473
i still did not see or hear anyone yet,4860.536,4863.201,2.6649999999999636
the little prince replied again that is right,4863.201,4866.137,2.9359999999996944
you will see where my tracks begin in the sand,4866.481,4868.626,2.1450000000004366
you just have to wait there for me,4869.025,4870.809,1.7840000000005602
i will be there tonight,4871.143,4872.228,1.0850000000000364
i was twenty meters from the wall and i still saw nothing,4873.256,4876.765,3.5090000000000146
the little prince spoke again after a pause,4877.558,4879.897,2.338999999999942
do you have good poison,4880.59,4881.965,1.375
are you sure you will not make me suffer too long,4882.668,4884.9929999999995,2.324999999999818
i froze,4885.9,4886.599999999999,0.6999999999998181
my heart skipped a beat but i still did not understand,4887.144,4890.821,3.67699999999968
now go away he said,4891.8189999999995,4893.553,1.7340000000003783
i want to come down from here,4894.022,4895.397,1.375
i then lowered my eyes to the foot of the wall and i leapt up,4896.574,4900.492,3.918000000000575
right there facing the little prince was one of those yellow snakes that can kill you in thirty seconds flat,4900.956,4907.864,6.907999999999447
even as i dug around in my pocket to take out my revolver i made a running step back,4908.498,4914.329,5.831000000000131
but at the noise i made the snake let himself flow easily across the sand like the dying spray of a fountain and in no apparent hurry slipped between the stones with a light metallic sound,4915.103,4927.821,12.717999999999847
i reached the wall just in time to catch my little fellow in my arms who was white as snow,4928.689,4934.057,5.367999999999483
what is going on here,4934.849999999999,4935.75,0.9000000000005457
why are you talking with snakes,4935.95,4937.7339999999995,1.7839999999996508
i had loosened the golden muffler that he always wore,4938.702,4941.416,2.713999999999942
i had moistened his temples and had him drink,4941.89,4944.315,2.4249999999992724
and now i did not dare ask him anything more,4944.704,4947.652,2.94800000000032
he looked at me gravely and put his arms around my neck,4948.485,4951.424,2.9390000000003056
i felt his heart beat like the heart of a dying bird when shot with a rifle,4951.983,4956.4259999999995,4.4429999999993015
he said to me i am glad that you have found what was wrong with your engine,4957.04,4960.823,3.7830000000003565
now you will be able to go back home,4961.291,4963.001,1.7100000000000364
how did you know,4963.674,4964.394,0.7200000000002547
i was just coming to tell him that against all odds my work had been successful,4965.113,4969.586,4.472999999999956
he made no answer to my question but he added i am also going back home today,4970.419,4975.651,5.231999999999971
then he said sadly it is a lot further,4976.469,4979.307,2.837999999999738
it is much more difficult,4979.731,4981.146,1.4149999999999636
i felt very clearly that something extraordinary was happening,4982.407999999999,4985.927,3.519000000000233
i held him tightly in my arms like a small child,4986.675,4989.72,3.0450000000000728
and yet it seemed to me that he was plummeting down into an abyss and that i could do nothing to restrain him,4989.9839999999995,4995.941,5.957000000000335
he had a serious look as if lost far away,4997.139,5000.258,3.118999999999687
i have your sheep and i have the box for the sheep and i have the muzzle,5001.19,5006.032,4.842000000000553
and he smiled sadly,5006.8,5008.164,1.363999999999578
i waited a long while,5009.287,5010.767,1.4799999999995634
i could feel that he was reviving little by little,5011.36,5013.97,2.610000000000582
my little fellow i said to him,5014.833,5016.687,1.8540000000002692
you are afraid,5017.181,5017.995,0.8140000000003056
he was afraid of course but he laughed softly,5018.873,5021.906,3.0330000000003565
i will be much more afraid this evening,5022.68,5024.539,1.8589999999994689
again i felt myself frozen by the sense of something irreparable and i knew that i could not bear the idea of never hearing that laughter again,5025.5419999999995,5035.472,9.930000000000291
for me it was like a spring of fresh water in the desert,5036.42,5040.068,3.6480000000001382
little fellow i said i want to hear you laugh again,5041.191,5044.863,3.67200000000048
but he said to me tonight it will be a year,5045.776,5048.789,3.01299999999992
my star will be right above the spot where i came down to earth a year ago,5049.372,5053.471,4.098999999999251
little fellow is this all a bad dream this business with the snake and the meeting place and the star,5054.583,5060.625,6.042000000000371
but he did not answer my question,5061.548,5063.083,1.5349999999998545
he said to me that which is important can not be seen,5063.995,5067.882,3.8869999999997162
i know,5068.69,5069.12,0.43000000000029104
it is like with the flower,5070.023,5071.318,1.2950000000000728
if you love a flower that is on a star it is sweet to look at the sky at night,5071.841,5076.514,4.6729999999997744
all the stars are covered with flowers,5077.093,5079.197,2.104000000000269
i know,5080.055,5080.476,0.420999999999367
it is like with the water,5081.309,5082.543,1.2339999999994689
the water you gave me to drink was like music because of the pulley and the rope,5082.8769999999995,5087.485,4.608000000000175
you remember,5088.004,5088.714,0.7100000000000364
it was good,5089.277,5089.907,0.6300000000001091
i know,5090.9,5091.36,0.4600000000000364
at night you will look at the stars,5092.412,5094.1269999999995,1.714999999999236
where i live everything is too small for me to point out to you where my star is,5094.456,5099.369,4.912999999999556
it is better like that,5099.848,5101.007,1.1589999999996508
my star will be for you just one of the stars,5101.396,5104.48,3.0839999999998327
so you will love to look at all of the stars,5104.999,5107.233,2.2340000000003783
they will all be your friends,5107.677,5108.9619999999995,1.2849999999998545
and besides i am going to make you a present,5109.45,5112.273999999999,2.8239999999996144
he laughed again,5113.077,5114.081,1.0039999999999054
ah little fellow dear little fellow i love to hear that laugh,5115.004,5119.247,4.243000000000393
that is my present,5120.2,5121.273999999999,1.0739999999996144
just that it will be like with the water,5121.713,5124.611,2.8980000000001382
what are you trying to say,5125.663,5126.773,1.110000000000582
everyone has the same stars but they are not the same to everyone,5128.04,5132.443,4.403000000000247
for some who are travelers the stars are guides,5133.326,5136.43,3.104000000000269
for others they are nothing but little lights,5137.023999999999,5139.702,2.678000000000793
for others who are scholars they are problems,5140.495,5142.889999999999,2.394999999999527
for my businessman they were wealth,5143.394,5145.258,1.863999999999578
but none of these stars say anything back,5146.017,5148.461,2.4440000000004147
you will have the stars as no one else has them,5149.519,5152.423,2.9039999999995416
what are you trying to say,5153.436,5154.531,1.0950000000002547
when you look at the sky at night because i will be living on one of them because i will be laughing on one of them for you it will be like all the stars are laughing,5156.057,5166.556,10.498999999999796
you only you will have stars that can laugh,5167.15,5171.017,3.867000000000189
and he laughed again,5171.86,5173.03,1.1700000000000728
and when your sorrow is comforted time heals all wounds you will be glad to have known me,5174.327,5179.974,5.6469999999999345
you will always be my friend,5180.692,5182.1269999999995,1.4349999999994907
you will want to laugh with me,5182.541,5184.115,1.5739999999996144
and sometimes you will open your window just like that for fun,5184.594,5188.3769999999995,3.782999999999447
and your friends will be very surprised to see you laughing whilst watching the sky,5188.901,5193.375,4.47400000000016
so you will tell them yes the stars always make me laugh and they will think you are crazy,5194.138,5200.144,6.006000000000313
i will have played a dirty trick on you,5200.638,5202.522,1.8840000000000146
and he laughed again,5203.32,5204.43,1.110000000000582
it will be as if i would given you instead of stars lots and lots of little bells that can laugh,5205.478,5211.3099999999995,5.831999999999425
and he laughed some more,5211.964,5213.213,1.2489999999997963
then he suddenly became serious again,5214.471,5216.885,2.4140000000006694
tonight you know do not come,5218.003,5220.9439999999995,2.9409999999998035
i will not leave you,5221.952,5222.786,0.8339999999998327
it will look as if i am suffering,5223.879,5225.623,1.7439999999996871
it will look a bit as if i am dying,5226.237,5228.056,1.8189999999995052
it is like that,5228.49,5229.36,0.8699999999998909
do not come to see that,5230.008,5231.282999999999,1.2749999999996362
it is not worth it,5231.567,5232.5419999999995,0.9749999999994543
i will not leave you,5233.544,5234.479,0.9350000000004002
but he was worried,5235.4619999999995,5236.332,0.8700000000008004
i am telling you this it is also because of the snake,5237.324,5240.563,3.2390000000004875
he must not bite you,5241.012,5242.401,1.3890000000001237
snakes are mean,5243.0199999999995,5244.045,1.0250000000005457
they can bite you just for fun,5244.449,5246.123,1.6739999999999782
i will not leave you,5247.206,5248.266,1.0599999999994907
but something reassured him,5249.268,5250.733,1.4650000000001455
it is true that they have no poison left for a second bite,5251.995,5255.273999999999,3.2789999999995416
that night i did not see him set out,5256.232,5258.596,2.363999999999578
he got away without making a sound,5259.13,5261.044,1.91399999999976
when i managed to catch him up he was walking along determinedly at a brisk pace,5261.912,5267.014999999999,5.102999999999156
he said to me only oh you came,5267.7029999999995,5270.811,3.1080000000001746
and he took me by the hand but he was still worrying,5271.619,5274.847,3.2280000000000655
you have made a mistake,5276.129,5277.157999999999,1.0289999999995416
you will suffer,5277.602,5278.2519999999995,0.6499999999996362
it will look as if i am dead and that will not be true,5278.736,5281.585,2.84900000000016
i said nothing,5282.448,5283.257,0.808999999999287
you understand it is too far,5284.2699999999995,5286.503,2.2330000000001746
i can not carry this body with me,5287.062,5288.8769999999995,1.8149999999995998
it is too heavy,5288.8769999999995,5289.7609999999995,0.8840000000000146
i said nothing,5290.9439999999995,5291.758,0.8140000000003056
but it will be like an old abandoned shell,5293.275,5295.54,2.2650000000003274
there is nothing sad about old shells,5296.013,5298.108,2.0950000000002547
i said nothing,5299.255,5300.045,0.7899999999999636
he got a bit discouraged but he made one more effort,5301.093,5304.281,3.188000000000102
you know it will be nice,5305.064,5306.963,1.8989999999994325
i will also look at the stars,5307.597,5309.241,1.6440000000002328
all the stars will be wells with a rusty pulley,5309.815,5312.684,2.8690000000005966
all the stars will pour out fresh water for me to drink,5313.043,5316.402,3.3590000000003783
i said nothing,5317.659,5318.534,0.875
it will be so much fun,5319.696,5321.031,1.3350000000000364
you will have five hundred million little bells and i will have five hundred million springs of fresh water,5321.63,5327.973,6.342999999999847
and then he too was silent because he was crying,5329.28,5332.273999999999,2.993999999999687
here is the place,5333.691,5334.47,0.7790000000004511
let me go on by myself,5335.139,5336.629,1.4899999999997817
and he sat down because he was afraid,5337.536,5339.551,2.0150000000003274
he said you know my flower i am responsible for her,5340.449,5345.204,4.755000000000109
and she is so weak,5345.7919999999995,5346.957,1.1650000000008731
and she is so naive,5347.411,5348.701,1.2899999999999636
she has four thorns of no use at all to protect herself against the entire world,5349.499,5354.977,5.4780000000000655
i sat down too because i was no longer able to stand,5356.313,5360.032,3.719000000000051
he said that is everything,5361.103999999999,5364.45,3.3460000000004584
he hesitated a bit and then stood back up,5365.767,5368.57,2.8029999999998836
he took one step,5369.507,5370.537,1.0300000000006548
i could not move,5371.255,5372.165,0.9099999999998545
there was nothing but a yellow flash close to his ankle,5373.182,5376.412,3.230000000000473
he remained motionless for an instant,5377.219999999999,5379.5689999999995,2.34900000000016
he did not cry out,5380.198,5381.332,1.1340000000000146
he fell as gently as a tree falls,5382.056,5384.385,2.329000000000633
there was not even any sound because of the sand,5385.019,5387.878,2.858999999999469
and now of course it has already been six years,5389.118,5392.222,3.1039999999993597
i have never yet told this story,5392.775,5394.795,2.0200000000004366
the companions who met me were very happy to see me alive again,5395.633,5399.0869999999995,3.4539999999997235
i was sad but i told them it is because i am tired,5399.746,5402.939,3.193000000000211
now my sorrow is comforted a little,5404.191,5406.351,2.1599999999998545
i mean not entirely but i do know that he got back to his planet because at daybreak i did not find his body,5406.745,5414.295,7.550000000000182
it was not a very heavy body,5415.207,5416.897,1.6899999999995998
and i love to listen to the stars at night,5417.471,5419.745,2.274000000000342
it is just like five hundred million little bells,5420.364,5423.3279999999995,2.963999999999942
but there is one extraordinary thing,5424.371,5426.585,2.213999999999942
when i drew the muzzle for the little prince i forgot to add the leather strap to it,5427.4529999999995,5432.415,4.962000000000444
he would never have been able to fasten it to the sheep,5433.023999999999,5435.643,2.6190000000005966
