Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
12859,宝贝,宝贝,4756.93,4757.27,3.942591006994564,NOUN,8,1,8,2
12860,可能,可能,4758.02,4758.450000000001,9.172816682064076,ADV,8,4,2,3
12861,甚至,甚至,4759.030000000001,4759.370000000001,8.111189038049279,ADV,8,3,2,3
12862,也,也,4759.370000000001,4759.4400000000005,10.523259496272392,ADV,8,2,2,2
12863,没有,没有,4759.4400000000005,4759.710000000001,9.863041372805316,VERB,8,2,1,2
12864,人,人,4759.710000000001,4759.84,10.91693258096741,NOUN,8,2,5,3
12865,去,去,4759.84,4759.97,8.632603636927483,VERB,8,2,1,2
12866,寻找,寻找,4759.97,4760.320000000001,6.622978315944011,VERB,8,2,1,2
12867,过,过,4760.320000000001,4760.51,9.029425744992162,PART,8,1,4,2
12868,但是,但是,4761.210000000001,4761.63,8.966424308179176,ADV,8,3,2,3
12869,这个,这个,4762.27,4762.500000000001,9.35483241411797,PRON,8,2,1,2
12870,宝贝,宝贝,4762.500000000001,4762.860000000001,3.942591006994564,PROPN,8,1,2,2
12871,使,使,4763.1,4763.31,9.423635910402565,VERB,8,2,1,2
12872,整个,整个,4763.31,4763.620000000001,8.01495029709611,DET,8,3,2,3
12873,房子,房子,4763.620000000001,4764.030000000001,5.962957042059839,NOUN,8,2,3,3
12874,着,着,4764.18,4764.330000000001,9.759306279287683,PART,8,3,1,2
12875,了,了,4764.330000000001,4764.39,11.717088826693631,PART,8,1,1,1
12876,魔,魔,4764.39,4764.650000000001,2.5867108492430493,NOUN,8,2,1,2
12877,似的,似的,4764.650000000001,4764.990000000001,-2.501036031717884,ADV,8,1,6,2
12878,我,我,4765.990000000001,4766.120000000001,10.534098233242508,PRON,8,6,2,3
12879,家,家,4766.120000000001,4766.290000000001,9.085413567758645,NOUN,8,2,3,3
12880,的,的,4766.290000000001,4766.370000000001,13.549001743000456,PART,8,1,2,2
12881,房子,房子,4766.370000000001,4766.750000000001,5.962957042059839,NOUN,8,2,3,3
12882,在,在,4767.1,4767.2300000000005,11.76214703363635,ADP,8,4,1,2
12883,它,它,4767.2300000000005,4767.360000000001,9.65190170170917,PRON,8,2,3,3
12884,的,的,4767.360000000001,4767.4400000000005,13.549001743000456,PART,8,1,2,2
12885,心灵,心灵,4767.4400000000005,4767.76,5.675732733209444,NOUN,8,2,1,2
12886,深处,深处,4767.76,4768.13,-3.270169119255751,NOUN,8,1,3,2
12887,隐藏,隐藏,4768.13,4768.42,4.822416382036217,VERB,8,3,1,2
12888,着,着,4768.42,4768.500000000001,9.759306279287683,PART,8,1,1,1
12889,一,一,4768.500000000001,4768.63,11.4288871621941,NUM,8,2,1,2
12890,个,个,4768.63,4768.710000000001,10.347959152135804,NUM,8,2,4,3
12891,秘密,秘密,4768.710000000001,4769.110000000001,6.528377420262287,NOUN,8,2,4,3
12892,是,是,4769.93,4770.13,11.813576063887458,VERB,8,6,3,4
12893,的,的,4770.13,4770.27,13.549001743000456,PART,8,1,3,2
12894,我,我,4770.960000000001,4771.080000000001,10.534098233242508,PRON,8,2,2,2
12895,对,对,4771.080000000001,4771.160000000001,10.687452473351607,ADP,8,3,1,2
12896,小王子,小王子,4771.160000000001,4771.52,-0.807436326962073,NOUN,8,2,3,3
12897,说道,说道,4771.52,4771.88,5.742294603489565,VERB,8,2,4,3
12898,无论,无论,4772.47,4772.660000000001,7.485709878259702,SCONJ,8,5,2,3
12899,是,是,4772.660000000001,4772.780000000001,11.813576063887458,VERB,8,2,1,2
12900,房子,房子,4772.780000000001,4773.160000000001,5.962957042059839,NOUN,8,3,2,3
12901,星星,星星,4773.370000000001,4773.790000000001,3.4861510875423187,NOUN,8,2,2,2
12902,或,或,4774.030000000001,4774.09,9.409448574654736,CCONJ,8,1,1,1
12903,是,是,4774.09,4774.1900000000005,11.813576063887458,VERB,8,2,2,2
12904,沙漠,沙漠,4774.1900000000005,4774.52,5.137162212567896,NOUN,8,2,6,3
12905,使,使,4775.09,4775.250000000001,9.423635910402565,VERB,8,5,1,2
12906,它们,它们,4775.250000000001,4775.4400000000005,8.179734148061376,PRON,8,3,2,3
12907,美丽,美丽,4775.4400000000005,4775.72,5.846392531213928,VERB,8,2,4,3
12908,的,的,4775.72,4775.81,13.549001743000456,PART,8,1,2,2
12909,东西,东西,4775.81,4776.160000000001,7.980025303465923,NOUN,8,2,3,3
12910,是,是,4776.43,4776.55,11.813576063887458,VERB,8,2,1,2
12911,看,看,4776.55,4776.710000000001,9.55394241671565,VERB,8,3,1,2
12912,不,不,4776.710000000001,4776.790000000001,10.967124178394917,ADV,8,3,2,3
12913,见,见,4776.790000000001,4776.990000000001,7.726329097190077,VERB,8,2,4,3
12914,的,的,4776.990000000001,4777.14,13.549001743000456,PART,8,1,5,2
12915,我,我,4777.960000000001,4778.09,10.534098233242508,PRON,8,5,2,3
12916,真,真,4778.09,4778.250000000001,7.317612726628162,ADV,8,3,2,3
12917,高兴,高兴,4778.250000000001,4778.750000000001,6.050304047130416,VERB,8,2,4,3
12918,你,你,4779.3,4779.42,9.315711767574822,PRON,8,3,2,3
12919,和,和,4779.42,4779.6,11.595540980134366,CCONJ,8,3,1,2
12920,我,我,4779.6,4779.6900000000005,10.534098233242508,PRON,8,6,2,3
12921,的,的,4779.6900000000005,4779.8,13.549001743000456,PART,8,1,2,2
12922,狐狸,狐狸,4779.8,4780.150000000001,2.6650731082470696,NOUN,8,2,3,3
12923,的,的,4780.150000000001,4780.26,13.549001743000456,PART,8,1,2,2
12924,看法,看法,4780.26,4780.580000000001,6.937255827099759,NOUN,8,2,4,3
12925,一样,一样,4780.580000000001,4780.93,8.016698024266264,VERB,8,2,5,3
12926,小王子,小王子,4781.660000000001,4782.200000000001,-0.807436326962073,NOUN,8,3,2,3
12927,说,说,4782.200000000001,4782.410000000001,10.280013362803595,VERB,8,2,4,3
12928,小王子,小王子,4783.500000000001,4783.93,-0.807436326962073,NOUN,8,3,2,3
12929,睡觉,睡觉,4783.93,4784.320000000001,5.06466883058868,VERB,8,2,1,2
12930,了,了,4784.320000000001,4784.51,11.717088826693631,INTJ,8,1,3,2
12931,我,我,4785.3,4785.39,10.534098233242508,PRON,8,3,2,3
12932,就,就,4785.39,4785.500000000001,10.143313771089671,ADV,8,3,2,3
12933,把,把,4785.500000000001,4785.660000000001,9.380520434905035,X,8,2,1,2
12934,他,他,4785.660000000001,4785.960000000001,10.667244187208931,PRON,8,3,2,3
12935,抱,抱,4786.1900000000005,4786.3,4.807923257254545,VERB,8,2,1,2
12936,在,在,4786.3,4786.4400000000005,11.76214703363635,ADP,8,3,1,2
12937,怀里,怀里,4786.4400000000005,4786.910000000001,0.7802418874108791,NOUN,8,2,3,3
12938,又,又,4787.51,4787.67,9.206756758496828,ADV,8,2,2,2
12939,重新,重新,4787.67,4788.040000000001,7.378948200739091,VERB,8,2,2,2
12940,上路,上路,4788.040000000001,4788.42,2.7549337870010606,VERB,8,2,1,2
12941,了,了,4788.42,4788.56,11.717088826693631,PART,8,1,8,2
12942,我,我,4789.42,4789.490000000001,10.534098233242508,PRON,8,3,2,3
12943,很,很,4789.490000000001,4789.68,9.553131814577668,ADV,8,4,2,3
12944,激动,激动,4789.68,4790.030000000001,5.861805646697333,VERB,8,2,3,3
12945,就,就,4790.650000000001,4790.780000000001,10.143313771089671,ADV,8,3,1,2
12946,好像,好像,4790.780000000001,4791.080000000001,5.678864586693238,ADV,8,2,3,3
12947,抱,抱,4791.290000000001,4791.4400000000005,4.807923257254545,VERB,8,2,1,2
12948,着,着,4791.4400000000005,4791.490000000001,9.759306279287683,PART,8,1,1,1
12949,一,一,4791.490000000001,4791.59,11.4288871621941,NUM,8,3,1,2
12950,个,个,4791.59,4791.6900000000005,10.347959152135804,NUM,8,2,3,3
12951,脆弱,脆弱,4791.6900000000005,4791.960000000001,4.700089380276631,ADJ,8,4,3,4
12952,的,的,4791.960000000001,4792.040000000001,13.549001743000456,PART,8,1,2,2
12953,宝贝,宝贝,4792.040000000001,4792.38,3.942591006994564,NOUN,8,2,5,3
12954,就,就,4792.990000000001,4793.13,10.143313771089671,ADV,8,3,2,3
12955,好像,好像,4793.13,4793.450000000001,5.678864586693238,ADV,8,3,1,2
12956,在,在,4793.710000000001,4793.85,11.76214703363635,ADP,8,2,1,2
12957,地球,地球,4793.85,4794.110000000001,5.987290849336268,NOUN,8,3,2,3
12958,上,上,4794.110000000001,4794.2300000000005,10.760238470227222,PART,8,1,4,2
12959,没有,没有,4794.2300000000005,4794.4400000000005,9.863041372805316,VERB,8,2,1,2
12960,比,比,4794.4400000000005,4794.56,8.60159261021106,ADP,8,6,1,2
12961,这,这,4794.56,4794.67,11.129278789292488,PRON,8,2,3,3
12962,更,更,4794.67,4794.85,9.312388708419483,ADV,8,2,2,2
12963,脆弱,脆弱,4794.85,4795.1900000000005,4.700089380276631,VERB,8,2,4,3
12964,的,的,4795.1900000000005,4795.27,13.549001743000456,PART,8,1,4,2
12965,了,了,4795.27,4795.410000000001,11.717088826693631,PART,8,1,5,2
12966,我,我,4795.990000000001,4796.09,10.534098233242508,PRON,8,3,2,3
12967,借,借,4796.09,4796.250000000001,5.792095504128554,VERB,8,2,1,2
12968,着,着,4796.250000000001,4796.38,9.759306279287683,PART,8,1,1,1
12969,月光,月光,4796.38,4796.750000000001,2.30338477316461,NOUN,8,7,2,3
12970,看,看,4797.17,4797.34,9.55394241671565,VERB,8,2,1,2
12971,着,着,4797.34,4797.42,9.759306279287683,PART,8,1,1,1
12972,这,这,4797.42,4797.55,11.129278789292488,DET,8,5,2,3
12973,惨白,惨白,4797.55,4797.89,-0.9493305859523552,ADJ,8,2,3,3
12974,的,的,4797.89,4797.960000000001,13.549001743000456,PART,8,1,2,2
12975,面额,面额,4797.960000000001,4798.360000000001,2.337083133401613,NOUN,8,2,6,3
12976,这,这,4798.990000000001,4799.09,11.129278789292488,DET,8,6,1,2
12977,双,双,4799.09,4799.240000000001,5.516532794585909,NUM,8,2,3,3
12978,紧,紧,4799.240000000001,4799.43,6.457613883099242,ADJ,8,2,2,2
12979,闭,闭,4799.43,4799.55,4.273090288904739,NOUN,8,2,3,3
12980,的,的,4799.55,4799.650000000001,13.549001743000456,PART,8,1,2,2
12981,眼睛,眼睛,4799.650000000001,4800.02,6.929976547633234,NOUN,8,2,3,3
12982,这,这,4800.72,4800.820000000001,11.129278789292488,PRON,8,2,2,2
12983,随,随,4800.820000000001,4801.040000000001,8.071466556696333,NUM,8,3,1,2
12984,风,风,4801.040000000001,4801.22,6.379440948739116,NOUN,8,2,3,3
12985,飘动,飘动,4801.22,4801.570000000001,-1.0613165039244128,VERB,8,2,5,3
12986,的,的,4801.570000000001,4801.67,13.549001743000456,PART,8,1,2,2
12987,缕缕,缕缕,4801.67,4801.92,-2.3330443004787544,NOUN,8,2,1,2
12988,头发,头发,4801.92,4802.34,4.782696932697112,NOUN,8,1,5,2
12989,这时,这时,4803.18,4803.620000000001,1.4955970960103406,VERB,8,4,2,3
12990,我,我,4804.330000000001,4804.43,10.534098233242508,PRON,8,5,2,3
12991,对,对,4804.43,4804.55,10.687452473351607,ADP,8,3,1,2
12992,自己,自己,4804.55,4804.790000000001,9.71865558730208,PRON,8,2,3,3
12993,说道,说道,4804.790000000001,4805.200000000001,5.742294603489565,VERB,8,2,1,2
12994,我,我,4806.26,4806.360000000001,10.534098233242508,PRON,8,3,2,3
12995,所,所,4806.360000000001,4806.51,9.89196729849819,PART,8,2,1,2
12996,看到,看到,4806.51,4806.81,0.1231021971339834,VERB,8,2,7,3
12997,的,的,4806.81,4806.9400000000005,13.549001743000456,PART,8,1,3,2
12998,仅仅,仅仅,4807.2300000000005,4807.4800000000005,6.988770129356414,ADV,8,3,2,3
12999,是,是,4807.4800000000005,4807.580000000001,11.813576063887458,VERB,8,2,1,2
13000,外表,外表,4807.580000000001,4807.97,3.758615382798831,NOUN,8,2,5,3
13001,最,最,4808.55,4808.700000000001,8.982441783369733,ADV,8,7,2,3
13002,重要,重要,4808.700000000001,4808.960000000001,9.375252256072963,VERB,8,2,4,3
13003,的,的,4808.960000000001,4809.080000000001,13.549001743000456,PART,8,1,3,2
13004,是,是,4809.42,4809.570000000001,11.813576063887458,VERB,8,2,1,2
13005,看,看,4809.570000000001,4809.77,9.55394241671565,VERB,8,5,1,2
13006,不,不,4809.77,4809.84,10.967124178394917,ADV,8,3,2,3
13007,见,见,4809.84,4810.120000000001,7.726329097190077,VERB,8,2,5,3
13008,的,的,4810.120000000001,4810.280000000001,13.549001743000456,PART,8,1,6,2
13009,由于,由于,4811.47,4811.710000000001,9.176426130564815,ADP,8,3,1,2
13010,看到,看到,4811.710000000001,4812.000000000001,0.1231021971339834,VERB,8,3,1,2
13011,他,他,4812.000000000001,4812.27,10.667244187208931,PRON,8,4,2,3
13012,稍稍,稍稍,4812.55,4812.89,2.242622751821363,ADV,8,6,2,3
13013,张开,张开,4812.89,4813.2300000000005,-1.1394342831883648,VERB,8,2,4,3
13014,的,的,4813.2300000000005,4813.320000000001,13.549001743000456,PART,8,1,2,2
13015,嘴唇,嘴唇,4813.320000000001,4813.710000000001,4.117100341010653,NOUN,8,2,4,3
13016,露出,露出,4813.84,4814.09,4.211505181995678,VERB,8,2,1,2
13017,一,一,4814.09,4814.150000000001,11.4288871621941,NUM,8,3,1,2
13018,丝,丝,4814.150000000001,4814.3,4.355117818116664,NUM,8,2,3,3
13019,微笑,微笑,4814.3,4814.660000000001,4.920812696599209,NOUN,8,2,8,3
13020,我,我,4815.52,4815.68,10.534098233242508,PRON,8,3,2,3
13021,又,又,4815.68,4815.830000000001,9.206756758496828,ADV,8,3,2,3
13022,自言自语,言语,4815.830000000001,4816.370000000001,4.49710601875595,VERB,8,4,2,3
13023,地,地,4816.370000000001,4816.450000000001,10.18742007921881,PART,8,1,2,2
13024,说道,说道,4816.450000000001,4816.8,5.742294603489565,VERB,8,2,1,2
13025,在,在,4818.13,4818.26,11.76214703363635,ADP,8,3,1,2
13026,这,这,4818.26,4818.370000000001,11.129278789292488,DET,8,4,1,2
13027,个,个,4818.370000000001,4818.460000000001,10.347959152135804,NUM,8,2,3,3
13028,熟睡,熟睡,4818.460000000001,4818.780000000001,0.2600539053343068,VERB,8,5,1,2
13029,了,了,4818.780000000001,4818.860000000001,11.717088826693631,PART,8,1,3,2
13030,的,的,4818.860000000001,4818.960000000001,13.549001743000456,PART,8,1,2,2
13031,小王子,小王子,4818.960000000001,4819.370000000001,-0.807436326962073,NOUN,8,2,4,3
13032,身上,身上,4819.370000000001,4819.790000000001,6.609050007026049,NOUN,8,2,4,3
13033,使,使,4820.59,4820.750000000001,9.423635910402565,VERB,8,2,1,2
13034,我,我,4820.750000000001,4820.830000000001,10.534098233242508,PRON,8,2,2,2
13035,非常,非常,4820.830000000001,4821.110000000001,7.984995128844476,ADV,8,7,2,3
13036,感动,感动,4821.110000000001,4821.47,5.352085595756219,VERB,8,2,4,3
13037,的,的,4821.47,4821.6,13.549001743000456,PART,8,1,3,2
13038,是,是,4821.92,4822.080000000001,11.813576063887458,VERB,8,3,1,2
13039,他,他,4822.080000000001,4822.38,10.667244187208931,PRON,8,5,2,3
13040,对,对,4822.6,4822.710000000001,10.687452473351607,ADP,8,2,1,2
13041,他,他,4822.710000000001,4822.88,10.667244187208931,PRON,8,3,2,3
13042,那,那,4822.88,4823.000000000001,8.880679246981725,DET,8,3,1,2
13043,朵,朵,4823.000000000001,4823.120000000001,2.9319401404662115,NUM,8,2,3,3
13044,花,花,4823.120000000001,4823.26,6.417140695832277,VERB,8,2,6,3
13045,的,的,4823.26,4823.35,13.549001743000456,PART,8,1,2,2
13046,忠诚,忠诚,4823.35,4823.8,4.894820320534571,NOUN,8,2,4,3
13047,是,是,4824.47,4824.64,11.813576063887458,VERB,8,2,1,2
13048,在,在,4824.64,4824.790000000001,11.76214703363635,VERB,8,8,1,2
13049,他,他,4824.790000000001,4824.92,10.667244187208931,PRON,8,4,2,3
13050,心,心,4824.92,4825.120000000001,7.565070597740123,NOUN,8,2,3,3
13051,中,中,4825.120000000001,4825.3,11.01019816111366,PART,8,1,3,2
13052,闪烁,闪烁,4825.570000000001,4825.990000000001,3.630429029516842,VERB,8,2,4,3
13053,的,的,4825.990000000001,4826.070000000001,13.549001743000456,PART,8,1,2,2
13054,那,那,4826.070000000001,4826.210000000001,8.880679246981725,DET,8,3,1,2
13055,朵,朵,4826.210000000001,4826.31,2.9319401404662115,NUM,8,2,3,3
13056,玫瑰花,玫瑰花,4826.31,4826.740000000001,3.011211844402377,NOUN,8,2,4,3
13057,的,的,4826.740000000001,4826.84,13.549001743000456,PART,8,1,2,2
13058,形象,形象,4826.84,4827.3,7.623757775580252,NOUN,8,2,13,3
13059,这,这,4828.52,4828.660000000001,11.129278789292488,PRON,8,4,1,2
13060,朵,朵,4828.660000000001,4828.77,2.9319401404662115,PROPN,8,2,3,3
13061,玫瑰花,玫瑰花,4828.77,4829.27,3.011211844402377,NOUN,8,2,3,3
13062,即使,即使,4829.780000000001,4830.06,7.259081644743936,ADV,8,4,2,3
13063,在,在,4830.06,4830.17,11.76214703363635,ADP,8,2,1,2
13064,小王子,小王子,4830.17,4830.570000000001,-0.807436326962073,NOUN,8,5,2,3
13065,睡着,睡着,4830.570000000001,4830.89,3.073387518119595,VERB,8,2,1,2
13066,了,了,4830.89,4831.000000000001,11.717088826693631,PART,8,1,3,2
13067,的,的,4831.000000000001,4831.080000000001,13.549001743000456,PART,8,1,2,2
13068,时候,时候,4831.080000000001,4831.450000000001,8.502951457651319,NOUN,8,2,5,3
13069,也,也,4831.990000000001,4832.120000000001,10.523259496272392,ADV,8,3,2,3
13070,像,像,4832.120000000001,4832.290000000001,7.180949913458908,ADP,8,4,1,2
13071,一,一,4832.290000000001,4832.400000000001,11.4288871621941,NUM,8,6,2,3
13072,盏,盏,4832.400000000001,4832.55,0.9423482661934448,NUM,8,2,3,3
13073,灯,灯,4832.55,4832.6900000000005,4.463929150293516,NOUN,8,2,3,3
13074,的,的,4832.6900000000005,4832.750000000001,13.549001743000456,PART,8,1,2,2
13075,火焰,火焰,4832.750000000001,4833.13,3.1862286585359554,NOUN,8,2,4,3
13076,一样,一样,4833.13,4833.35,8.016698024266264,VERB,8,1,2,2
13077,在,在,4833.700000000001,4833.830000000001,11.76214703363635,ADP,8,3,1,2
13078,他,他,4833.830000000001,4833.9400000000005,10.667244187208931,PRON,8,3,2,3
13079,身上,身上,4833.9400000000005,4834.250000000001,6.609050007026049,NOUN,8,2,4,3
13080,闪耀,闪耀,4834.250000000001,4834.570000000001,3.4635460067266908,VERB,8,3,1,2
13081,着,着,4834.570000000001,4834.660000000001,9.759306279287683,PART,8,1,2,2
13082,光辉,光辉,4834.660000000001,4835.05,5.483958407752334,NOUN,8,2,8,3
13083,这时,这时,4836.370000000001,4836.830000000001,1.4955970960103406,ADV,8,3,2,3
13084,我,我,4837.55,4837.610000000001,10.534098233242508,PRON,8,2,2,2
13085,就,就,4837.610000000001,4837.72,10.143313771089671,ADV,8,3,2,3
13086,感觉,感觉,4837.72,4837.990000000001,7.155749088996503,VERB,8,2,1,2
13087,到,到,4837.990000000001,4838.14,10.517727203780378,VERB,8,4,1,2
13088,他,他,4838.14,4838.26,10.667244187208931,PRON,8,2,3,3
13089,更加,更加,4838.26,4838.6,7.547824415541284,ADV,8,2,2,2
13090,脆弱,脆弱,4838.6,4838.990000000001,4.700089380276631,ADV,8,2,7,3
13091,应该,应该,4839.56,4839.77,8.424064231022307,VERB,8,3,1,2
13092,保护,保护,4839.77,4840.06,8.374991174479021,VERB,8,2,1,2
13093,灯焰,灯芯,4840.06,4840.43,-3.816712825623821,NOUN,8,2,5,3
13094,一,一,4841.27,4841.38,11.4288871621941,NUM,8,5,2,3
13095,阵,阵,4841.38,4841.52,4.101187760704095,NUM,8,2,3,3
13096,风,风,4841.52,4841.72,6.379440948739116,NOUN,8,2,3,3
13097,就,就,4841.950000000001,4842.06,10.143313771089671,ADV,8,3,2,3
13098,可能,可能,4842.06,4842.320000000001,9.172816682064076,VERB,8,2,1,2
13099,把,把,4842.320000000001,4842.43,9.380520434905035,X,8,2,1,2
13100,它,它,4842.43,4842.55,9.65190170170917,PRON,8,3,2,3
13101,吹,吹,4842.55,4842.72,3.318250460841229,VERB,8,2,1,2
13102,灭,灭,4842.72,4842.900000000001,4.08674912310027,VERB,8,2,8,3
13103,于是,于是,4843.950000000001,4844.39,6.920148168912099,ADV,8,4,2,3
13104,就,就,4844.89,4845.02,10.143313771089671,ADV,8,3,2,3
13105,这样,这样,4845.02,4845.3,9.279369482806482,ADV,8,2,2,2
13106,走,走,4845.3,4845.540000000001,7.984938939130278,VERB,8,2,1,2
13107,着,着,4845.540000000001,4845.710000000001,9.759306279287683,PART,8,1,4,2
13108,我,我,4846.43,4846.500000000001,10.534098233242508,PRON,8,3,2,3
13109,在,在,4846.500000000001,4846.620000000001,11.76214703363635,VERB,8,3,1,2
13110,黎明,黎明,4846.620000000001,4847.02,3.7734733279628703,PROPN,8,3,2,3
13111,时,时,4847.02,4847.280000000001,9.880894797450988,PART,8,1,3,2
13112,发现,发现,4847.700000000001,4848.06,8.285875321205555,VERB,8,2,1,2
13113,了,了,4848.06,4848.160000000001,11.717088826693631,PART,8,1,1,1
13114,水井,水井,4848.160000000001,4848.68,0.5170064828410716,NOUN,8,2,6,3
13115,那些,那些,4849.67,4850.040000000001,7.845469284978993,DET,8,4,2,3
13116,人们,人们,4850.040000000001,4850.42,8.765672426554964,NOUN,8,2,3,3
13117,他们,他们,4851.030000000001,4851.280000000001,9.915474866735266,PRON,8,4,2,3
13118,往,往,4851.280000000001,4851.43,6.611499221412039,ADP,8,3,1,2
13119,快车,快车,4851.43,4851.820000000001,2.3296164320450763,NOUN,8,3,2,3
13120,里,里,4851.820000000001,4851.9400000000005,8.88658597964225,PART,8,1,3,2
13121,拥挤,拥挤,4851.9400000000005,4852.410000000001,4.468284602922408,VERB,8,2,4,3
13122,但是,但是,4853.030000000001,4853.280000000001,8.966424308179176,ADV,8,3,2,3
13123,他们,他们,4853.280000000001,4853.63,9.915474866735266,PRON,8,3,2,3
13124,却,却,4854.080000000001,4854.22,8.332593441509932,ADV,8,3,2,3
13125,不,不,4854.22,4854.35,10.967124178394917,ADV,8,3,2,3
13126,知道,知道,4854.35,4854.570000000001,8.537073854883202,VERB,8,2,1,2
13127,要,要,4854.570000000001,4854.700000000001,10.12225671012577,VERB,8,3,1,2
13128,寻找,寻找,4854.700000000001,4855.1,6.622978315944011,VERB,8,2,1,2
13129,什么,什么,4855.1,4855.43,9.138085113257745,PRON,8,2,12,3
13130,于是,于是,4856.17,4856.6,6.920148168912099,ADV,8,3,2,3
13131,他们,他们,4857.02,4857.26,9.915474866735266,PRON,8,2,2,2
13132,就,就,4857.26,4857.360000000001,10.143313771089671,ADV,8,3,1,2
13133,忙忙碌碌,忙碌,4857.360000000001,4858.17,4.0473228334486295,VERB,8,2,1,2
13134,来回,来回,4858.360000000001,4858.740000000001,2.813250703958671,NOUN,8,1,3,2
13135,转,转,4858.740000000001,4858.93,6.962772680267319,VERB,8,2,1,2
13136,圈子,圈子,4858.93,4859.31,4.262186797751221,NOUN,8,2,5,3
13137,他,他,4860.370000000001,4860.500000000001,10.667244187208931,PRON,8,3,2,3
13138,接着,接着,4860.500000000001,4860.790000000001,5.935333252659091,ADV,8,2,2,2
13139,又,又,4860.790000000001,4860.9800000000005,9.206756758496828,ADV,8,3,2,3
13140,说,说,4860.9800000000005,4861.22,10.280013362803595,VERB,8,2,1,2
13141,这,这,4861.740000000001,4861.88,11.129278789292488,PRON,8,3,2,3
13142,没有,没有,4861.88,4862.210000000001,9.863041372805316,VERB,8,2,1,2
13143,必要,必要,4862.210000000001,4862.660000000001,7.950381525137922,NOUN,8,2,7,3
13144,我们,我们,4863.27,4863.490000000001,10.371267555105506,PRON,8,6,2,3
13145,终于,终于,4863.490000000001,4863.8,6.732924396902415,ADV,8,3,2,3
13146,找到,找到,4863.8,4864.110000000001,7.108712115320264,VERB,8,2,4,3
13147,的,的,4864.110000000001,4864.200000000001,13.549001743000456,PART,8,1,2,2
13148,这,这,4864.200000000001,4864.31,11.129278789292488,DET,8,2,2,2
13149,口,口,4864.31,4864.4800000000005,6.8141256862000095,NOUN,8,2,3,3
13150,井,井,4864.4800000000005,4864.740000000001,4.36861206025202,NOUN,8,3,2,3
13151,不同,不同,4865.26,4865.530000000001,9.294259096642753,VERB,8,2,1,2
13152,于,于,4865.530000000001,4865.64,9.922847778065506,ADP,8,2,1,2
13153,撒哈拉,撒哈拉,4865.64,4866.05,2.5180190012382027,PROPN,8,4,2,3
13154,的,的,4866.05,4866.14,13.549001743000456,PART,8,1,2,2
13155,那些,那些,4866.14,4866.460000000001,7.845469284978993,DET,8,2,2,2
13156,井,井,4866.460000000001,4866.650000000001,4.36861206025202,VERB,8,2,7,3
13157,撒哈拉,撒哈拉,4867.240000000001,4867.68,2.5180190012382027,PROPN,8,6,3,4
13158,的,的,4867.68,4867.77,13.549001743000456,PART,8,1,3,2
13159,井,井,4867.77,4868.040000000001,4.36861206025202,NOUN,8,2,1,2
13160,只是,只是,4868.39,4868.63,8.203269260245134,ADV,8,6,2,3
13161,沙漠,沙漠,4868.63,4868.950000000001,5.137162212567896,NOUN,8,3,2,3
13162,中,中,4868.950000000001,4869.09,11.01019816111366,PART,8,1,2,2
13163,挖,挖,4869.09,4869.2300000000005,3.764867800113274,VERB,8,2,4,3
13164,的,的,4869.2300000000005,4869.320000000001,13.549001743000456,PART,8,1,2,2
13165,洞,洞,4869.320000000001,4869.4800000000005,4.363799016399561,NOUN,8,2,5,3
13166,这,这,4870.09,4870.3,11.129278789292488,DET,8,4,1,2
13167,口,口,4870.3,4870.490000000001,6.8141256862000095,NUM,8,2,3,3
13168,井,井,4870.490000000001,4870.750000000001,4.36861206025202,NOUN,8,2,3,3
13169,则,则,4871.360000000001,4871.490000000001,8.63686510867868,ADV,8,3,2,3
13170,很,很,4871.490000000001,4871.650000000001,9.553131814577668,ADV,8,2,2,2
13171,像,像,4871.650000000001,4871.830000000001,7.180949913458908,ADP,8,2,1,2
13172,村子,村子,4871.830000000001,4872.1900000000005,4.662920091528995,NOUN,8,5,2,3
13173,中,中,4872.1900000000005,4872.35,11.01019816111366,PART,8,1,2,2
13174,的,的,4872.35,4872.42,13.549001743000456,PART,8,1,2,2
13175,井,井,4872.42,4872.650000000001,4.36861206025202,NOUN,8,2,6,3
13176,可是,可是,4873.4400000000005,4873.88,7.153053199881483,ADV,8,3,2,3
13177,那里,那里,4874.620000000001,4875.070000000001,7.1518451170901125,PRON,8,2,2,2
13178,又,又,4875.250000000001,4875.360000000001,9.206756758496828,ADV,8,3,2,3
13179,没有,没有,4875.360000000001,4875.580000000001,9.863041372805316,VERB,8,2,1,2
13180,任何,任何,4875.580000000001,4875.85,8.329900498976667,DET,8,3,2,3
13181,村庄,村庄,4875.85,4876.210000000001,5.682041169337607,NOUN,8,2,6,3
13182,我,我,4876.740000000001,4876.830000000001,10.534098233242508,PRON,8,4,2,3
13183,还,还,4876.830000000001,4877.000000000001,9.872623675554896,ADV,8,3,2,3
13184,以为,以为,4877.000000000001,4877.27,6.8230804428808485,VERB,8,2,1,2
13185,是,是,4877.400000000001,4877.540000000001,11.813576063887458,VERB,8,3,1,2
13186,在,在,4877.540000000001,4877.650000000001,11.76214703363635,ADP,8,2,1,2
13187,做梦,做梦,4877.650000000001,4877.990000000001,3.6280673147171782,VERB,8,2,8,3
13188,呢,呢,4877.990000000001,4878.14,8.01806027407455,PART,8,1,2,2
13189,真,真,4879.35,4879.6,7.317612726628162,ADV,8,4,2,3
